earchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
35222,2015-05-05 17:03:40.0,699358,3829130,0,спальня,1261,38,"{45:'Кровати, диваны и кресла'}"
35237,2015-05-05 09:11:44.0,1964998,2912612,0,бежевого цвета,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
35254,2015-04-26 21:47:39.0,1648081,858686,0,samsung,3953,26,"{132:'Музыкальные центры, магнитолы'}"
35287,2015-05-03 22:30:29.0,804582,362499,0,поло,3960,22,"{176:'Трикотаж и футболки', 175:'Мужская одежда', 101:'46–48 (M)'}"
35315,2015-05-15 22:20:44.0,1263185,2487057,0,босоножки,44,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
35345,2015-05-11 22:17:57.0,1347623,1341393,0,iphone 5,4294,41,{143:'iPhone'}
35358,2015-05-11 18:49:39.0,1645347,2363671,0,рубашка,3960,22,"{91:'44–46 (M)', 83:'Рубашки и блузки', 175:'Женская одежда'}"
35386,2015-05-12 20:48:01.0,1510252,2486636,0,xbox 360,3960,13,{137:'Игры для приставок'}
35404,2015-05-08 23:58:40.0,99574,3825149,1,кардиган,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда'}"
35405,2015-05-03 15:46:54.0,631931,2359357,1,6,2612,41,{143:'iPhone'}
35413,2015-05-04 15:47:47.0,1737417,2897232,1,ipad,1261,25,{140:'Планшеты'}
35470,2015-05-05 19:49:47.0,1816601,255044,0,кожан,2610,22,{175:'Женская одежда'}
35495,2015-04-25 21:46:30.0,2008308,1978931,1,куртка,3953,60,"{119:'74-80 см (7-12 мес)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
35496,2015-05-07 21:45:55.0,1915588,2745854,0,opel vectra c,1261,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
35523,2015-05-11 21:25:35.0,1671432,3360421,1,стол,2230,38,{45:'Столы и стулья'}
35628,2015-05-15 18:14:39.0,1862958,141873,0,диван,2840,38,"{45:'Кровати, диваны и кресла'}"
35792,2015-05-19 18:36:37.0,68630,2813416,0,холодильник б/у,2840,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
35803,2015-05-09 21:59:42.0,1839654,3883258,1,детская кроватка,3960,47,{127:'Детская мебель'}
35806,2015-05-07 22:52:20.0,1825228,1073131,1,сумка,346,22,{175:'Аксессуары'}
35808,2015-05-11 23:52:02.0,1739863,24666,0,reima,2885,60,"{112:'134-140 см (8-10 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
35813,2015-05-02 22:53:31.0,983754,681402,0,nokia lumia 930,3953,41,{143:'Nokia'}
35825,2015-05-07 10:16:57.0,2177458,3398691,0,мокасины,2885,22,"{176:'Обувь', 175:'Мужская одежда', 98:'42'}"
35845,2015-05-09 14:52:13.0,555973,3646269,1,набор головок,2885,50,{44:'Инструменты'}
35864,2015-05-10 23:56:02.0,1373262,16085,0,кроссовки,3960,22,{175:'Мужская одежда'}
35936,2015-05-18 10:26:39.0,970573,12617,1,велосипеды бу,3976,47,{127:'Велосипеды и самокаты'}
35947,2015-04-29 18:06:43.0,1152678,6487,0,платья,2430,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'44–46 (M)'}"
35958,2015-05-05 16:59:14.0,1329816,2119755,1,пальто,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'40–42 (XS)'}"
35961,2015-04-25 22:53:39.0,890370,1309179,0,сумка,3960,22,{175:'Аксессуары'}
35999,2015-05-04 07:12:50.0,1646662,168386,1,хендай гетц,4145,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
36022,2015-05-07 17:21:28.0,67564,3691130,1,платье,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'> 50 (XXL)'}"
36044,2015-05-07 15:09:34.0,1740330,3756693,1,платье,2885,60,"{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
36123,2015-05-07 00:11:14.0,929520,2910445,1,пальто,3960,60,"{119:'146-152 см (10-12 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
36149,2015-05-05 19:11:26.0,406126,3976472,1,куртка,2430,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'46–48 (L)'}"
36167,2015-05-08 14:00:42.0,1062091,1996590,1,новые,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
36175,2015-05-08 16:52:57.0,808984,10167,0,марко,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
36178,2015-05-09 17:41:48.0,1789704,4045426,0,ксенон,942,34,{5:'Запчасти'}
36184,2015-04-25 17:02:14.0,1375495,2161025,1,reima,2885,60,"{112:'122-128 см (6-8 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
36215,2015-04-29 13:36:37.0,2129614,556488,0,холодильник,3953,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
36216,2015-05-16 23:11:37.0,270118,3748349,0,нексия,3939,34,"{598:'Для автомобилей', 5:'Запчасти'}"
36232,2015-05-03 00:25:30.0,591552,2019193,0,samsung galaxy s4,2612,41,{143:'Samsung'}
36234,2015-05-07 14:07:40.0,1562207,4193125,0,canon eos 650d,3960,44,{223:'Зеркальные фотоаппараты'}
36283,2015-05-15 16:13:36.0,2168807,3011624,1,iphone 6,3960,41,{143:'iPhone'}
36295,2015-05-11 19:54:29.0,346381,2918660,0,босоножки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
36379,2015-05-13 10:36:50.0,315903,946905,0,платье,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'44–46 (M)'}"
36408,2015-05-08 21:32:23.0,1090493,1919371,1,на ваз,3047,34,"{5:'Шины, диски и колёса'}"
36497,2015-04-30 21:06:38.0,1066586,39948,1,сабвуфер,3960,26,"{132:'Акустика, колонки, сабвуферы'}"
36561,2015-05-02 16:57:16.0,46443,3165746,1,yamaha,2885,26,{132:'Усилители и ресиверы'}
36563,2015-05-13 08:26:42.0,2147022,117231,0,скамейка,1194,38,{45:'Столы и стулья'}
36577,2015-05-10 22:10:37.0,2198828,2409649,0,блендер,3953,27,{48:'Для кухни'}
36659,2015-05-05 19:51:27.0,523248,4325972,1,кожаный,2885,38,"{45:'Кровати, диваны и кресла'}"
36662,2015-05-05 18:53:36.0,1296241,1906626,0,рюкзак,2430,5,{165:'Туризм'}
36664,2015-05-07 06:51:27.0,1956771,1165031,0,повторители,3953,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Автосвет'}"
36669,2015-05-01 22:05:51.0,78327,2753962,0,кроссовки,3960,60,"{125:'35', 179:'Обувь', 178:'Для девочек'}"
36674,2015-05-07 14:08:46.0,118491,3288172,1,стол обеденный,1653,38,{45:'Столы и стулья'}
36677,2015-05-01 10:22:59.0,1512506,1659084,0,пинетки,2840,60,"{124:'20', 110:'Обувь', 178:'Для мальчиков'}"
36679,2015-05-16 09:05:47.0,1884522,3028416,0,б/у,3960,38,{45:'Кухонные гарнитуры'}
36714,2015-05-19 00:02:30.0,284094,1956262,1,vw,457,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Автосвет'}"
36759,2015-05-05 17:08:08.0,1176203,3393643,1,l200 mitsubishi,3953,34,"{598:'Для автомобилей', 5:'Запчасти'}"
36769,2015-05-14 12:28:39.0,1885062,1834635,1,iphone 5,3953,41,{143:'iPhone'}
36797,2015-05-04 17:23:48.0,1139426,3604528,1,iphone 6 64gb,3960,41,{143:'iPhone'}
36813,2015-05-13 07:49:29.0,787218,2115977,0,шкаф,1344,38,{45:'Шкафы и комоды'}
36826,2015-04-29 19:54:04.0,938735,4243695,0,сумка,3953,22,{175:'Аксессуары'}
36874,2015-04-27 16:21:24.0,435552,3872672,0,pioneer,3960,26,"{132:'Музыкальные центры, магнитолы'}"
36966,2015-05-08 10:31:32.0,947574,3651312,0,газовая плита,3953,27,"{486:'Плиты', 48:'Для кухни'}"
36985,2015-05-07 19:11:16.0,2237124,3487046,0,автомагнитола,1270,34,{5:'Аудио- и видеотехника'}
36992,2015-05-08 17:47:35.0,1746901,2404823,1,италия,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'40–42 (XS)'}"
37051,2015-04-30 11:14:13.0,120006,403878,0,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
37060,2015-05-04 15:53:02.0,1062492,3936085,1,домик,2840,47,{127:'Игрушки'}
37094,2015-05-07 12:58:06.0,1735500,2098747,1,балетки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
37150,2015-05-06 20:09:05.0,2203860,2211573,1,ветровка,3335,60,"{119:'86-92 см (1-2 года)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
37201,2015-05-19 18:13:01.0,264229,2140137,0,новые,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
37212,2015-05-03 22:28:35.0,2086326,2917036,1,samsung galaxy s5 duos,3953,41,{143:'Samsung'}
37245,2015-05-14 21:55:24.0,835225,2768440,0,iphone 5s,992,41,{143:'iPhone'}
37290,2015-05-06 20:37:42.0,1129084,2385797,1,шевроле авео,3953,34,{5:'Запчасти'}
37293,2015-04-29 16:11:05.0,336958,1878541,0,летние,3960,60,"{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
37318,2015-05-05 14:39:20.0,1295217,927429,1,marantz,2885,26,{132:'Усилители и ресиверы'}
37326,2015-05-12 20:49:31.0,171177,804039,0,шар,3953,47,{127:'Игрушки'}
37327,2015-05-05 09:31:06.0,1712259,3629153,0,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
37333,2015-05-09 14:44:55.0,27887,2639164,0,z2,3960,41,{143:'Sony'}
37344,2015-05-03 10:47:27.0,910103,2943609,0,эспадрильи,3960,22,"{83:'Обувь', 175:'Женская одежда'}"
37369,2015-04-27 22:43:54.0,1279790,1975830,0,5c,1653,41,{143:'iPhone'}
37409,2015-05-07 20:48:56.0,958881,4123034,0,диван,3953,38,"{45:'Кровати, диваны и кресла'}"
37457,2015-04-28 19:52:38.0,109163,2635877,0,рюкзак,992,22,{175:'Аксессуары'}
37459,2015-05-13 07:02:24.0,555496,1075537,1,рубашка,2430,60,"{110:'Другое', 178:'Для мальчиков'}"
37482,2015-05-16 11:39:07.0,879030,2933819,1,резиновые сапоги,3960,60,"{125:'35', 179:'Обувь', 178:'Для девочек'}"
37485,2015-05-09 14:30:08.0,486694,3149825,0,бмв,3953,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
37500,2015-05-01 10:27:57.0,1909382,3345914,1,джинсовая куртка,3953,22,{175:'Женская одежда'}
37502,2015-05-01 16:59:47.0,2191116,943343,0,мультиварка,3960,27,{48:'Для кухни'}
37513,2015-04-28 20:15:25.0,2026736,675639,0,газовая плита,2840,27,"{486:'Плиты', 48:'Для кухни'}"
37529,2015-05-14 09:51:54.0,1759746,835619,1,шорты,3928,60,{178:'Для мальчиков'}
37535,2015-05-01 18:24:59.0,1241445,2412613,1,диван,1653,38,"{45:'Кровати, диваны и кресла'}"
37537,2015-05-07 18:50:50.0,412039,4063420,1,детская кроватка,3960,47,{127:'Детская мебель'}
37598,2015-05-16 00:30:48.0,1170721,1886096,1,skoda,3960,34,"{598:'Для автомобилей', 5:'Запчасти'}"
37634,2015-05-10 23:53:14.0,853467,3797447,1,кроссовки,3953,60,"{125:'24', 179:'Обувь', 178:'Для девочек'}"
37657,2015-05-09 21:42:39.0,1514433,2697501,0,пальто,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
37662,2015-05-07 22:13:31.0,403749,2329499,1,босоножки на танкетке,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
37668,2015-05-04 08:46:15.0,345350,1195709,1,люстра,2885,38,{45:'Освещение'}
37669,2015-04-30 19:41:57.0,2217508,289497,0,аккумуляторная дрель,2885,50,{44:'Инструменты'}
37675,2015-04-28 10:15:04.0,1172406,3806112,0,сумка,942,22,{175:'Аксессуары'}
37738,2015-05-08 09:25:56.0,842307,1810107,0,куртка,3953,60,"{119:'110-116 см (4-6 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
37747,2015-04-27 12:48:25.0,2034577,279325,0,литые диски r16,2885,34,"{797:'16', 796:'Литые', 5:'Шины, диски и колёса', 709:'Диски'}"
37788,2015-05-11 00:37:47.0,1500198,526197,0,резиновые сапоги,3953,60,"{125:'24', 179:'Обувь', 178:'Для девочек'}"
37828,2015-04-30 14:36:37.0,838750,1717840,1,босоножки,3960,60,"{125:'27', 179:'Обувь', 178:'Для девочек'}"
37876,2015-05-08 02:42:28.0,122458,2022697,0,угловой шкаф,3960,38,{45:'Шкафы и комоды'}
37878,2015-05-07 00:17:07.0,696904,4017771,1,iphone 6,3960,41,{143:'iPhone'}
37901,2015-05-13 14:22:16.0,1897418,2758524,1,собака интерактивная,1294,47,{127:'Игрушки'}
37923,2015-05-06 17:03:40.0,1544139,2215121,1,кресло,3953,38,"{45:'Кровати, диваны и кресла'}"
37931,2015-05-07 19:22:27.0,2224627,250072,1,велосипед,3953,47,{127:'Велосипеды и самокаты'}
37949,2015-05-08 22:50:27.0,1420835,2481306,0,кровать,3953,47,{127:'Детская мебель'}
38065,2015-04-28 18:35:40.0,262027,3798961,1,холодильники бу,3939,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
38193,2015-05-08 16:16:27.0,1219304,18530,1,юбка,1344,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'> 50 (XXL)'}"
38207,2015-05-07 00:04:27.0,2167899,4289604,0,диван кровать бу,3960,38,"{45:'Кровати, диваны и кресла'}"
38241,2015-05-04 15:07:33.0,1110683,2646779,1,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'< 35'}"
38291,2015-04-30 12:42:00.0,186961,3633520,0,полуботинки,992,60,"{124:'24', 110:'Обувь', 178:'Для мальчиков'}"
38333,2015-04-28 21:42:58.0,1463011,1655845,0,бензогенератор бу,44,50,{44:'Инструменты'}
38358,2015-05-19 22:13:21.0,912591,3149388,1,кроватка,3960,47,{127:'Детская мебель'}
38400,2015-04-25 09:51:41.0,2239070,3929993,1,джинсы,3960,60,"{111:'98-104 см (2-4 года)', 179:'Брюки', 178:'Для девочек'}"
38413,2015-05-03 12:00:53.0,762401,2847544,1,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
38421,2015-05-15 13:13:55.0,77242,3283112,1,куртка,3960,22,"{176:'Верхняя одежда', 175:'Мужская одежда', 96:'48–50 (L)'}"
38474,2015-04-29 09:21:59.0,1017106,2604416,0,детский,3960,4,{156:'Дорожные'}
38510,2015-05-10 00:41:11.0,1349782,3025206,0,дрель,3953,50,{44:'Инструменты'}
38520,2015-05-09 00:43:14.0,669380,1528483,0,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
38560,2015-04-26 14:48:31.0,46108,1779852,1,мерседес,2840,34,{5:'Запчасти'}
38614,2015-05-08 19:35:36.0,1487997,3778595,0,кроссовки,3960,60,"{125:'23', 179:'Обувь', 178:'Для девочек'}"
38651,2015-05-02 22:13:32.0,2169931,1959897,0,зауженные,3960,22,"{83:'Брюки', 175:'Женская одежда', 85:'40–42 (XS)'}"
38659,2015-05-02 22:00:48.0,1568854,3619576,0,куртка,3953,60,{178:'Для мальчиков'}
38691,2015-05-01 21:19:19.0,389379,1622296,1,все,346,60,"{111:'86-92 см (1-2 года)', 179:'Брюки', 178:'Для девочек'}"
38745,2015-05-04 12:36:32.0,1472651,4314056,0,louis vuitton,2885,22,{175:'Аксессуары'}
38755,2015-04-25 21:37:12.0,2160031,3828409,0,playstation 4,1294,13,{137:'Игровые приставки'}
38805,2015-05-11 10:58:03.0,1751412,1959538,0,бампер лачетти седан,2840,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
38806,2015-05-10 00:24:29.0,1056063,1499665,1,шуба,2885,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'42–44 (S)'}"
38813,2015-05-04 09:02:51.0,676774,781016,0,кухонный стол,3960,38,{45:'Столы и стулья'}
38875,2015-05-06 12:04:04.0,725710,215271,0,жилет,3960,60,"{112:'110-116 см (4-6 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
