AdID,LocationID,CategoryID,Params,Price,Title,IsContext
33593468,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",3059.0,Куртка,1
33593781,,22.0,"{83:'Свадебные платья', 175:'Женская одежда'}",8800.0,Великолепное свадебное платье,1
33594134,,50.0,{44:'Стройматериалы'},8950.0,Лестница 4-х секционная SevenBerg 4х5 Telescopic,1
33596982,,60.0,"{178:'Для девочек', 179:'Обувь'}",1599.0,Сапоги,1
33600072,,38.0,{45:'Столы и стулья'},6990.0,Стол-трансформер (дуб феррара),1
33600324,,25.0,{140:'Планшеты'},12742.0,Планшет Samsung SM-T331 Galaxy Tab 4 8.0 - 16Gb 3G,1
33600766,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",1099.0,Юбка с рисунком,1
33614367,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",40000.0,Двигатель Форд Фокус 2/Ford Focus 2,1
33616769,,22.0,"{83:'Топы и футболки', 175:'Женская одежда'}",8090.0,Футболка Iceberg,1
33619458,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3990.0,Запчасти б/у и новые для ford fiesta (06-07),1
33630525,,47.0,{127:'Игрушки'},850.0,Цена одна - игрушек две!,1
33634127,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3940.0,Запчасти б/у и новые для infiniti ex 35/37 (08-),1
33635166,,60.0,"{178:'Для девочек', 179:'Обувь'}",5099.0,Ботинки кожаные,1
33644926,,38.0,{45:'Шкафы и комоды'},79990.0,Винный шкаф от 140 см Liebherr WKb 4212-20,1
33650539,,25.0,{140:'Планшеты'},29590.0,Планшет Apple iPad Air 2 16Gb Wi-Fi (серый),1
33656802,,47.0,{127:'Велосипеды и самокаты'},7890.0,Велосипед для малыша Capella Prime trike Red,1
33656952,,22.0,"{83:'Рубашки и блузки', 175:'Женская одежда'}",1954.0,Блузка с бантом,1
33661033,,38.0,"{45:'Кровати, диваны и кресла'}",14000.0,Диван-кровать Макс Texas 2008/Texas 2004,1
33661534,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",2249.0,Юбка,1
33662202,,34.0,{5:'Аудио- и видеотехника'},1400.0,"Видеорегистратор 2,7 дюйма",1
33662563,,38.0,{45:'Компьютерные столы и кресла'},990.0,Техно СБ-2161 Стол компьютерный Кремона,1
33664510,,11.0,{104:'Часы'},6290.0,Мужские часы Breitling Navitimer,1
33673299,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",5250.0,Платье,1
33677141,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4430.0,Запчасти б/у и новые для suzuki grand vitara (06-),1
33691634,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2900.0,Соленоид для АКПП Шевроле Опель 6т30.6т40.6т45,1
33694869,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3960.0,Запчасти б/у и новые для nissan murano (09-),1
33695378,,22.0,"{83:'Обувь', 175:'Женская одежда'}",7699.0,Туфли из кожи,1
33700685,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",2719.0,Ботинки из замши SOFT GREY,1
33702982,,60.0,"{110:'Комбинезоны и боди', 178:'Для мальчиков'}",763.0,"2боди, 100% хлопка",1
33707454,,29.0,{483:'Клавиатуры и мыши'},3252.0,Клавиатура беспроводная Apple Wireless Keyboard MC,1
33711755,,11.0,{104:'Ювелирные изделия'},6290.0,Яркое золотое кольцо SOKOLOV с фианитами,1
33721503,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",4200.0,Кеды,1
33722981,,47.0,{127:'Автомобильные кресла'},10890.0,Автомобильное кресло Romer Kidfix XP Black thunder,1
33723052,,22.0,"{83:'Джинсы', 175:'Женская одежда'}",5600.0,Джинсы,1
33727541,,41.0,{143:'Samsung'},13990.0,Samsung Galaxy S5 mini Duos Новый/Ростест/Магазин,1
33746106,,22.0,"{83:'Обувь', 175:'Женская одежда'}",4559.0,Ботильоны,1
33746580,,38.0,"{45:'Кровати, диваны и кресла'}",1699.0,Панель защитная для детской кроватки,1
33752460,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",7960.0,Запчасти б/у и новые для renault fluence (10-),1
33755583,,60.0,"{110:'Шапки, варежки, шарфы', 178:'Для мальчиков'}",1439.0,Шапка,1
33756041,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2250.0,Крыло переднее Тойота Рав 4,1
33763562,,22.0,"{175:'Мужская одежда', 176:'Другое'}",155.0,Носки из верблюжьей шерсти 31р.размер обуви 46-47,1
33774530,,44.0,{223:'Зеркальные фотоаппараты'},24889.0,Фотоаппарат Canon EOS 650D Body*,1
33776835,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",810.0,Женская куртка с цветочным принтом,1
33778882,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4650.0,Бампер передний Мазда 6,1
33782859,,27.0,"{48:'Климатическое оборудование', 489:'Кондиционеры'}",22490.0,Сплит система Panasonic CS-YW9MKD-1,1
33787838,,38.0,"{45:'Кровати, диваны и кресла'}",46990.0,Кожаный угловой диван со спальным местом 106,1
33788720,,38.0,"{45:'Кровати, диваны и кресла'}",13880.0,Диван Виктория-5 1300,1
33790355,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4700.0,Решетка радиатора Хонда Аккорд,1
33790842,,26.0,"{132:'Музыкальные центры, магнитолы'}",19390.0,Проигрыватель винила Marantz TT5005,1
33793353,,22.0,"{83:'Другое', 175:'Женская одежда'}",2999.0,Шорты с металлизированным эффектом,1
33798140,,60.0,"{178:'Для девочек', 179:'Брюки'}",1499.0,Джинсы скинни,1
33799372,,26.0,{132:'Наушники'},857.0,Наушники Sennheiser CX 180 Street II,1
33803517,,34.0,{5:'Багажники и фаркопы'},10120.0,"Фаркоп на а/м ""Toyota Highlander"" 2010-",1
33805123,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",3490.0,Платье Lamania с доставкой,1
33810371,,38.0,{45:'Шкафы и комоды'},3360.0,Комод Новелла СТЛ.105.04 дуб кремона/венге,1
33816574,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",44990.0,Холодильник с нижней морозильной камерой LG GA-M41,1
33820710,,11.0,{104:'Ювелирные изделия'},110000.0,Массивная подвеска Bvlgari. Оригинал,1
33822421,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",11299.0,Парка с капюшоном,1
33831745,,38.0,{45:'Столы и стулья'},3790.0,Стул Nova Tour FC-4 V2 Green 95472-366-00,1
33837136,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",2990.0,Платье Lamania с доставкой,1
33837838,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4490.0,Запчасти б/у и новые для hyundai tucson (4/04-),1
33838650,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3824.0,Босоножки,1
33844349,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",770.0,Сарафан,1
33844480,,47.0,{127:'Игрушки'},2890.0,Парковка Rinzo PT-00171 Парковка Веселое авто,1
33845455,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",4990.0,Юбка LOST INK с доставкой,1
33849718,,5.0,{165:'Зимние виды спорта'},24690.0,Горные лыжи Rossignol Pursuit 18 Ar/Ti/Bslt 2015,1
33851418,,22.0,{175:'Аксессуары'},12514.0,Сумка Furla,1
33860419,,22.0,"{83:'Рубашки и блузки', 175:'Женская одежда'}",1599.0,Рубашка из поплина стретч в полоску,1
33870201,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",4392.0,Кеды Polo Ralph Lauren,1
33876064,,27.0,"{48:'Для кухни', 486:'Плиты'}",71060.0,Электроплита Hansa FCCX 69225 Titanium,1
33880192,,27.0,"{48:'Климатическое оборудование', 489:'Кондиционеры'}",24490.0,Сплит система LG G12NHT,1
33883885,,13.0,{137:'Игры для приставок'},1190.0,Игра для Xbox Медиа FIFA 14,1
33884806,,27.0,{48:'Другое'},690.0,Устройство слежения,1
33897401,,44.0,{223:'Компактные фотоаппараты'},49990.0,Фотоаппарат Canon PowerShot G1 X Mark II,1
33899715,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3200.0,Босоножки черные замшевые на толстом каблуке,1
33901673,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",12730.0,Запчасти б/у и новые для mitsubishi l200 (05-),1
33902465,,27.0,"{48:'Климатическое оборудование', 489:'Кондиционеры'}",8899.0,Кондиционер HEC HEC-09HNB03/R2,1
33905158,,22.0,"{83:'Обувь', 175:'Женская одежда'}",4699.0,Туфли из замши,1
33905323,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",4600.0,Куртка белая кожаная Balmain,1
33908955,,11.0,{104:'Ювелирные изделия'},120000.0,Роскошная золотая подвеска Carrera Carrera,1
33915110,,25.0,{140:'Планшеты'},6490.0,"Планшет teXet X-pad STYLE 8"" 16Gb 3G Титаниум TM-7",1
33918352,,38.0,{45:'Столы и стулья'},12160.0,Стол журнальный Берже 3С со стеклом (на колесах),1
33919485,,47.0,{127:'Игрушки'},1190.0,Кукла Defa 8012,1
33924809,,41.0,"{143:'Аксессуары', 480:'Чехлы и плёнки'}",890.0,Флип-кейс Skinbox Для Sony Xperia Z3 Compact,1
33934768,,13.0,{137:'Игровые приставки'},12990.0,Игровая приставка PS Vita Sony 2000 Wi-Fi+код д/за,1
33937241,,44.0,{223:'Зеркальные фотоаппараты'},219990.0,Зеркальный фотоаппарат Canon EOS 5D Mark III Kit 2,1
33940616,,4.0,{156:'Дорожные'},8290.0,Велосипед Novatrack Extreme X44120-К Green,1
33943739,,9.0,{51:'Посуда'},1690.0,Чайник Bergner Milano BG 3796 Green,1
33948358,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",1250.0,Решетка радиатора Хюндай Солярис,1
33950685,,38.0,{45:'Столы и стулья'},11370.0,Стол журнальный Агат 26 дуб венге/крем брюле,1
33951250,,47.0,{127:'Игрушки'},700.0,Интерактивный телефон Машенька 9 функций,1
33957542,,11.0,{104:'Ювелирные изделия'},59000.0,"Золотое кольцо с бриллиантами 0,81 ct и цитрином",1
33959376,,22.0,{175:'Аксессуары'},2490.0,Louis Vuitton,1
33960054,,34.0,"{5:'Шины, диски и колёса', 709:'Диски'}",3590.0,Литой диск Replica Skoda Octavia (S145),1
33962614,,22.0,"{175:'Мужская одежда', 176:'Брюки'}",1274.0,Брюки в стиле милитари,1
33967977,,22.0,"{83:'Обувь', 175:'Женская одежда'}",1799.0,Босоножки с рисунком,1
33969662,,38.0,{45:'Шкафы и комоды'},8750.0,"Комод ""Стенворд №11""",1
33971819,,47.0,{127:'Игрушки'},1490.0,Машинка на радиоуправлении Rastar 48500,1
33977041,,47.0,{127:'Игрушки'},983.0,Игрушка от Маши и Медведя.,1
33982122,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",59000.0,Двигатель на Ssang Yong,1
33987390,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",11500.0,Капот TOYOTA RAV4 Тойота РАВ4 10-12,1
33988839,,38.0,{45:'Шкафы и комоды'},19380.0,"Элемент гостиной ""Шкаф угловой 60-45 Соло-014",1
33989334,,60.0,"{110:'Другое', 178:'Для мальчиков'}",1399.0,Рубашка с длинными рукавами,1
